Lorentz_N=1;	Lorentz_N=2;	Lorentz_N=10;	Lorentz_N=100
4.22848e-01;	5.63693e-01;	-3.69399e-01;	-8.59610e+00
-8.88816e+00;	3.99030e+00;	4.22084e-01;	-4.18903e+00
-4.80982e-02;	9.81871e-01;	9.12287e-01;	7.01986e-03
-1.39491e+00;	-3.54248e-01;	-7.26190e+00;	-6.18507e-01
-7.86458e-01;	-6.30586e-02;	1.17857e+01;	-3.69475e+00
-1.29859e+00;	6.53290e-01;	-3.43430e-01;	2.86336e-01
-7.45539e-01;	-1.62224e+00;	1.78736e+01;	-2.18330e+00
-5.84304e+00;	3.17451e+00;	4.74227e-01;	1.26928e+00
-1.58552e+00;	-4.13567e-01;	-6.77181e-01;	5.19190e-02
-5.44735e-01;	2.20016e+00;	5.02875e+00;	3.29085e+00
2.52902e+00;	-6.46376e-01;	-1.24445e+00;	6.74314e+00
-1.50152e+00;	5.48955e-01;	1.05798e+01;	1.76538e+00
4.47756e-01;	-7.04580e+00;	8.18850e-01;	2.21180e+00
-1.94696e-03;	2.10312e+00;	6.99312e+01;	-1.07330e+00
-2.66557e+00;	1.78190e+00;	-8.17274e-01;	-1.32410e+01
5.24086e+01;	2.25541e+00;	4.76017e-01;	1.36330e+00
5.44942e-01;	2.10073e+00;	3.65856e+00;	2.38158e+00
2.05930e+00;	2.77210e-01;	-3.92598e-01;	4.89936e-01
-3.00497e+00;	-8.39071e-01;	1.03147e+00;	-1.48371e+02
-8.18403e-01;	-1.10578e+00;	2.13751e+00;	5.17623e-01
7.07646e-01;	2.75174e-01;	7.59078e-01;	-3.21631e-01
-1.01847e+00;	9.30324e+01;	-1.06692e+01;	2.03337e-01
-5.92849e+00;	1.05982e+00;	-2.31543e+00;	1.14843e+00
-6.67222e-01;	1.47970e+00;	4.13510e-02;	5.75474e-01
8.87624e-01;	-6.32010e-01;	-1.08125e+00;	-1.58173e+00
6.45209e+00;	1.73711e+00;	1.92964e+01;	1.77623e-01
7.12847e+00;	-2.96784e+00;	2.88398e-01;	-3.78788e-01
6.07846e-01;	-5.23826e+00;	4.86303e-01;	2.03349e+00
5.05490e+00;	9.69047e-01;	-8.26079e+00;	1.54323e+00
3.89816e-01;	-2.79918e-01;	-7.25187e-01;	1.89171e+00
-2.00398e+00;	2.15660e+00;	-9.00296e+00;	8.25934e-01
1.03681e+00;	6.18077e-01;	2.17831e+00;	-4.85092e+00
2.23242e+01;	6.85625e+00;	2.45730e+00;	-6.10201e+00
-2.78141e+00;	7.59438e-02;	-1.29587e+00;	-4.53799e-01
1.38660e+00;	-1.87340e+00;	-1.16405e+00;	-8.25219e+01
1.71373e+01;	3.50026e-01;	1.71202e+00;	4.75965e+00
-5.62910e+00;	-1.25442e+00;	-3.74022e+00;	-7.95007e-01
-1.25744e-01;	-1.05113e+00;	1.51566e+01;	9.64147e-01
-1.11587e+00;	-4.20152e+00;	4.91979e-01;	1.45387e+00
-6.79708e-01;	1.35244e+00;	1.54232e+00;	3.70470e-01
-2.03703e+00;	-1.14772e+00;	-4.00906e+00;	-8.35573e-01
6.57180e-01;	4.10980e-01;	8.16382e-01;	-2.33470e+00
-4.94306e+00;	-9.76919e-01;	2.19511e+02;	1.12732e+00
-6.76113e+00;	6.91080e-01;	-1.09131e+00;	6.45729e+00
-1.40084e-01;	7.44159e-02;	-4.31350e+00;	1.47856e+00
1.58441e+00;	9.55171e-01;	-2.98528e+00;	8.23319e-01
5.14832e-01;	-2.36794e+00;	1.08564e+01;	-1.80176e+00
-2.85980e+00;	2.80074e-01;	-5.49113e-01;	8.86841e-01
4.06084e-01;	1.54629e+00;	2.85332e+00;	2.74726e+00
5.45023e-01;	-6.51968e+00;	-4.56661e+00;	-3.12220e-01
-8.41117e+00;	-2.92904e+00;	-1.96326e-01;	8.80790e-01
2.78090e+03;	-1.90954e+00;	1.03591e-01;	-1.90084e+00
9.63825e-01;	-1.55321e-01;	3.55047e-01;	-1.66211e+01
-7.35989e+00;	-6.35496e-01;	-4.24747e+00;	-6.07342e-01
3.93815e+00;	3.80386e-01;	-3.24769e+00;	-4.77152e+00
8.63484e-01;	1.52757e+00;	8.73589e-01;	9.18978e-03
-2.53720e+00;	5.03966e+00;	-7.84505e-01;	1.26992e+03
-3.55859e-01;	3.79320e-01;	-3.37041e-01;	7.11152e+00
1.12683e+01;	-1.68454e+00;	9.95018e-01;	-1.50556e-01
-1.08226e+00;	-2.41329e+00;	1.87574e+00;	1.40276e+00
-9.54898e-01;	3.19413e-01;	-4.43759e+00;	2.14216e-01
-1.71627e+01;	2.34027e+00;	2.44910e+01;	-9.81814e+01
-4.33864e+00;	-8.55114e+00;	2.35900e+01;	1.80283e-01
-1.79566e+00;	-3.70790e-01;	-1.46339e+00;	1.07065e-01
9.40728e+00;	3.18548e-01;	-6.74709e-01;	-2.34458e+00
9.98563e-01;	-4.69677e+00;	2.95093e+01;	3.34377e+00
1.93276e+00;	-9.47585e-01;	1.77495e-01;	3.51899e+00
-8.91377e-01;	-9.89638e+00;	-1.00011e+01;	-2.70251e-01
4.13756e-01;	-3.16062e-01;	-1.38609e+00;	-1.68765e+00
1.04901e+00;	4.59234e-01;	-7.10096e-01;	-3.98913e-01
-1.30542e+01;	-2.02439e-01;	-5.67985e-01;	-6.10515e+00
3.71094e+00;	1.54651e+00;	-1.95126e+01;	-5.27856e-01
-4.31202e-01;	-2.79922e+00;	-1.35480e-01;	-7.23514e-01
-1.06101e+00;	3.86145e+00;	1.57705e+00;	4.75703e+00
5.27234e-01;	9.18510e-01;	1.27082e-01;	-1.66364e-01
5.92022e+01;	1.70241e-01;	3.93035e-01;	5.98753e-01
1.36663e+00;	-1.32883e-02;	1.37659e-01;	-2.82507e+00
1.47008e+00;	-5.30217e-01;	-5.15936e-01;	2.26069e+00
7.17718e+00;	5.75663e-01;	3.27085e-01;	-1.94849e+00
-1.14107e+00;	-3.16509e+00;	-1.12299e-01;	1.00189e+00
3.97740e-01;	2.45870e-01;	5.01826e-01;	-2.55972e-01
1.33230e+00;	7.67328e-01;	-5.12542e-01;	-1.50010e+00
-9.35097e-01;	3.49268e+00;	-1.02045e-01;	-9.88284e-01
4.09292e+00;	-9.19306e+00;	4.07224e+01;	7.95348e+00
1.77277e+00;	-1.61381e+00;	6.61143e-01;	-5.99787e-01
-9.04556e-01;	-2.76359e-01;	7.03993e-01;	-2.54059e-01
-1.74012e+00;	1.09036e+00;	-1.50384e+00;	-8.56195e+00
-1.00309e+00;	-1.15127e+01;	4.78508e-01;	-4.10426e+00
4.43627e-01;	5.06795e+00;	1.30681e+00;	8.30373e+00
8.25962e-01;	-1.40408e-01;	1.05084e+01;	-2.67560e+00
-9.52592e-01;	1.04156e+00;	1.14487e-01;	1.21396e+00
-6.95196e+00;	-1.20583e+00;	-1.01093e+00;	9.53034e-01
-1.43104e+01;	8.13022e-01;	-2.36746e+00;	-1.27266e+00
-4.16125e+00;	7.15797e-02;	-4.76731e+00;	-1.62612e+00
-3.55174e-01;	-5.70232e-02;	1.30602e+00;	7.84930e-01
-2.16908e+00;	-1.24223e+00;	3.44329e+01;	8.35280e+00
3.30954e+01;	1.91648e-01;	1.57699e+01;	3.82290e-01
1.33596e+01;	8.07593e-01;	2.73781e-01;	7.46427e-01
-6.57930e-01;	-1.77675e-01;	-1.20907e-01;	-3.60433e+00
5.69781e-01;	-1.82487e+00;	4.24235e+00;	2.04744e+00
5.28780e-01;	1.06809e+00;	-1.12306e-01;	-2.53299e-01
-1.12041e+00;	-9.73564e-01;	7.37263e-03;	-1.60040e-01
6.52189e+00;	1.96056e+00;	-1.68855e+00;	-1.21955e+00
6.57345e-02;	-1.57357e+00;	-1.16375e+00;	-5.23483e+01
1.67732e+00;	8.61700e-01;	2.25139e+00;	7.58907e-01
-2.12662e-01;	3.45847e+00;	-1.28958e+00;	-2.76093e-01
8.87341e-01;	7.47155e+00;	1.20441e+01;	6.74074e-02
-5.39799e-01;	-1.27410e+00;	-6.03767e-01;	3.19549e-01
7.73697e+01;	-2.00592e-01;	9.32764e-02;	-3.94622e-02
-1.82995e+01;	-2.35431e-01;	1.33223e+01;	3.19821e+00
-1.86288e-01;	4.38194e+00;	1.24618e+01;	1.12967e+00
4.05767e-02;	-2.57099e+00;	-3.62202e+00;	-6.50729e-01
2.26690e-01;	-1.74928e+00;	-1.11475e-01;	1.79570e+00
-1.46815e+01;	-5.91070e+00;	-7.09996e-02;	-3.23513e+01
4.22939e+00;	4.41118e+00;	-2.98145e-01;	3.19412e+00
-8.56487e-01;	-8.14697e+00;	-1.34007e-02;	-4.61220e+00
-3.65337e-02;	1.88469e+00;	6.76905e-02;	-1.23729e+00
3.92165e+00;	1.01061e+00;	2.92542e+00;	5.09268e-01
1.12725e+01;	-1.70221e+00;	-1.52511e-02;	8.37195e+00
2.47795e-01;	9.62430e+00;	1.54097e+00;	3.57858e-01
2.71929e-01;	-7.51828e-01;	7.84078e-01;	-1.57324e+00
1.56855e+00;	-6.01215e+00;	1.63205e+00;	-1.54543e+02
3.73082e-01;	3.87511e+00;	-3.78171e-02;	2.53764e+00
4.79171e+00;	-2.61457e-01;	-4.82162e+00;	1.36805e+01
-3.12176e-01;	-2.65464e-01;	1.07873e+00;	1.19856e+00
-2.38851e+00;	8.47784e-02;	3.70117e+00;	-7.10548e-01
-1.54308e+00;	6.21285e-01;	-1.28141e-01;	1.14015e+00
4.17413e+00;	-7.19888e-01;	-4.01259e-01;	-7.72254e+00
-4.60443e-01;	-1.41994e-01;	-1.16126e+00;	-3.95992e-01
-3.19573e+01;	-2.66656e+00;	1.41345e+01;	-2.72274e-01
-5.37100e-01;	8.74725e-01;	-6.65959e-01;	3.80073e-02
3.22793e-01;	-5.01655e-01;	1.36396e-01;	1.78841e-01
1.92565e-01;	5.36151e-01;	1.41814e+00;	5.65301e-01
6.08168e-02;	4.49978e-02;	-5.24092e-01;	6.43102e-01
-2.93685e-01;	9.72759e-01;	6.41960e-01;	-1.61964e+00
1.76465e+00;	2.48883e-02;	-4.02882e-01;	-8.36161e-01
1.17974e+00;	2.74284e-01;	2.36813e+00;	-6.85579e-01
-4.00011e-01;	5.04673e-01;	1.78624e+00;	-2.87287e+00
1.07701e+01;	5.80814e-01;	1.37258e+00;	-7.94968e-01
5.83465e-03;	2.27611e-02;	-8.91016e-01;	-4.83559e+01
6.52183e-01;	3.01373e+01;	5.45036e-02;	2.41546e-01
-8.06887e+00;	1.45173e-01;	-1.24196e+01;	1.00941e+00
-8.83224e-02;	-3.46657e-01;	-7.76708e-01;	-1.60022e+00
-6.45799e-01;	-3.51575e-01;	4.74280e-02;	-6.63552e-01
-5.39662e-01;	1.61297e+00;	-1.05000e+00;	4.86005e+00
1.60864e-01;	-1.28938e+00;	-5.16708e-04;	-7.69404e-01
-2.06916e-01;	3.70920e+00;	-3.85199e+01;	7.39248e-02
1.16596e+00;	5.92345e-01;	1.97695e-01;	1.72469e+00
-5.79042e-01;	6.46731e-02;	-3.45077e+00;	-1.01124e+00
3.44947e+00;	9.51686e+00;	-4.71929e-01;	1.29457e+00
3.73970e-01;	-2.27366e-01;	-3.42227e-01;	5.95560e-01
2.01717e+00;	4.09107e-01;	1.14812e+00;	-1.05671e+00
-8.04520e-01;	6.34075e-01;	6.40520e+00;	-2.51402e+00
6.54900e-02;	-7.54265e-01;	-7.12069e+00;	8.57034e+00
1.00146e+01;	2.99476e+00;	8.48351e-01;	4.38231e-01
-3.32256e+00;	-6.96296e+01;	-4.12781e-01;	8.33749e-02
-2.40422e+00;	-1.64698e+00;	-2.41520e-01;	9.02386e+00
1.20769e+00;	-5.81062e-01;	-2.11061e+01;	-2.08009e+01
-6.48733e+00;	1.32144e+00;	-5.46286e-01;	-1.14052e+00
4.41829e-01;	5.90280e-02;	-2.78625e+00;	-2.06323e+00
-2.54364e-01;	5.36153e-02;	4.76473e+00;	-4.23667e+00
-1.42912e+00;	-9.03037e-03;	-1.09274e+00;	6.03100e-01
1.72763e-01;	3.99741e+01;	-4.35056e-01;	-6.18831e-01
1.78779e+01;	-3.49431e-01;	-2.13269e-01;	1.96725e-02
-1.17368e+00;	-2.20666e+00;	-1.42430e-01;	5.08296e-01
-2.60620e+00;	4.66085e+00;	3.62417e-01;	-2.19655e-01
6.40685e-02;	-3.93979e+00;	9.06878e-01;	-1.37226e+00
3.69362e-01;	5.08109e-01;	-4.26612e-01;	-1.56675e+00
4.52704e-01;	-1.00886e+00;	-2.70725e+00;	-1.20817e+01
4.10930e-01;	-1.00586e+01;	-3.12885e-01;	-1.74814e+00
-3.66454e+00;	-3.78367e+00;	-4.78403e+00;	7.39576e+00
-2.95562e+00;	1.19107e+00;	2.55934e+00;	2.09148e+00
8.48902e-01;	1.85801e+00;	-9.16341e+00;	8.10596e-01
-5.23764e-01;	5.33306e+01;	-2.53433e-01;	-2.88668e+00
-2.94844e+00;	3.16750e+00;	-1.24611e+00;	-1.43873e-01
-6.50564e+00;	-8.01086e-01;	4.80333e-02;	1.02612e+01
1.49843e+00;	-5.39424e-01;	-4.50033e-01;	4.91844e-01
-2.51263e-01;	-1.88360e+00;	-1.68828e+01;	-5.47267e+00
-1.23908e+00;	-1.60252e+00;	-4.47575e+01;	6.08667e+00
1.15334e-01;	-4.82455e-01;	7.76011e-02;	-1.82563e-01
6.45142e-01;	2.33756e-01;	-6.77488e+00;	-6.46618e-01
-1.90019e+00;	-9.98801e-01;	6.82433e-02;	2.90890e+00
-9.03994e-01;	7.43798e-01;	2.68614e+00;	-5.76674e-02
6.67607e-01;	-9.80512e-01;	2.24038e+00;	1.31717e+00
7.78414e-01;	-1.38214e+01;	7.50534e-01;	2.50685e-01
-2.61332e-01;	3.87123e+00;	-4.83040e-01;	-2.56341e-01
-1.80602e-01;	-7.66392e-01;	5.48801e-01;	1.27633e-01
-8.67383e+00;	6.14036e+00;	-9.13094e-01;	-3.78183e-01
-2.92819e+00;	-3.81654e-01;	-6.94704e-02;	1.77992e+00
-2.30689e+00;	1.01622e+00;	-3.79036e-01;	1.16118e+00
3.95388e+00;	-4.16613e+00;	-2.63269e+00;	9.02379e+00
9.49812e-01;	-5.02958e-01;	5.29158e+00;	-2.98750e-01
-9.66631e-01;	-2.06270e-01;	-4.31406e+01;	1.40994e+01
-4.72180e+00;	2.93162e-01;	1.02781e+00;	-1.62613e+00
-5.70546e-01;	1.09998e+01;	2.22293e-01;	-7.20383e-02
2.47652e-01;	1.12840e+00;	1.65096e+00;	4.38428e+00
-1.87363e+00;	-8.84732e+00;	-1.58687e+00;	2.38950e+00
3.15300e-02;	6.22928e-01;	1.27511e-01;	-6.65105e+00
2.63926e+00;	-4.94334e-02;	3.97203e+00;	4.72981e-01
6.85307e+00;	4.75469e-01;	2.68391e+01;	9.82459e-01
-1.34861e+00;	-2.28959e+00;	-6.33178e-01;	-6.84388e-01
-7.93984e-01;	-1.01164e+00;	-1.48967e+00;	8.52203e-01
-9.18392e-01;	-9.89346e-01;	-6.31539e-01;	-1.65119e+00
-3.94036e+00;	-2.38612e+00;	8.25983e-01;	2.76162e-01
-6.59858e-01;	6.41430e-01;	6.92392e+00;	2.74696e-01
-2.15654e+00;	-9.22168e-01;	-4.19041e+00;	-5.41146e+00
7.76731e-01;	2.46230e+00;	8.21516e-01;	4.13081e-01
2.76678e-01;	-3.58200e-01;	1.56917e+00;	-2.63751e-01
2.67653e+02;	-1.71118e+00;	-3.44891e-01;	1.59607e+00
6.58004e-02;	-3.40675e-02;	-4.86808e+02;	2.65510e+00
-9.13174e-01;	2.58456e-01;	-6.86872e-01;	-4.66373e+00
-1.71477e+00;	8.58157e-01;	6.10844e-01;	-3.34347e+00
-9.27597e+00;	4.56699e+00;	-7.56735e-01;	1.73188e-01
1.45543e+01;	-2.76068e+00;	-4.29362e-01;	6.78236e-01
-1.95506e-01;	-4.54158e-01;	9.52612e-01;	4.31043e+00
-3.53193e+01;	-1.14087e+00;	-1.31155e-01;	-4.27027e-01
-3.25028e+02;	-1.02998e+00;	7.00669e-02;	-3.80410e-01
2.71906e-01;	-4.58816e+00;	-2.18888e+00;	-4.40593e-01
4.13469e+00;	-4.72708e+00;	2.23134e+00;	-1.18542e+00
-7.33646e+00;	-4.02780e-01;	2.90663e-01;	2.56562e-01
1.27744e+00;	-5.37442e-01;	1.21021e+00;	3.17088e+01
-7.10097e-03;	-5.41120e-01;	1.48515e+00;	-5.87652e-01
-9.70018e-01;	-1.31691e-01;	7.82921e+00;	-3.03324e+00
7.53423e-01;	-2.09620e-02;	3.29848e-01;	6.32503e+01
-2.73529e+02;	-5.82862e-01;	-1.28806e+00;	7.63520e-01
2.45165e-01;	-1.46048e-01;	1.06839e+00;	-5.95046e-01
-4.01540e-01;	1.53562e+00;	-6.71525e-01;	6.54927e-01
-3.68085e+00;	5.82664e-01;	-5.88106e-02;	7.48016e-02
-3.27658e+00;	1.54662e+01;	2.40214e-01;	2.21182e-01
-4.03346e+00;	-5.36560e-02;	1.30583e+00;	-1.82748e-01
-1.36057e-01;	-7.14589e-01;	-6.23423e+00;	-2.62547e+00
8.24349e+00;	-4.05066e-01;	-1.67880e-01;	1.48531e+01
-1.60836e+00;	4.10134e-01;	-6.95937e-01;	3.89762e-01
2.96198e-01;	2.90978e-01;	-7.14969e-01;	5.52440e-01
4.15790e-01;	-1.71530e+00;	9.73020e-01;	1.34462e-01
7.23544e-01;	8.04608e-02;	-1.16047e+00;	7.56496e+00
-7.29919e-01;	2.70754e+00;	1.21444e+00;	-5.95850e-01
-1.21616e+00;	-8.63676e-01;	-9.10143e+00;	-7.67887e-01
-4.51591e-02;	7.74515e-01;	-1.23405e+00;	1.14507e-01
-7.44019e-01;	3.58863e-01;	-6.20711e-01;	-1.42524e+00
-9.48791e-01;	-1.12282e+01;	9.21435e-01;	1.65139e-01
-9.91128e-01;	-4.53881e-02;	1.55594e+00;	-1.01346e-01
-1.96245e-01;	7.48820e-01;	-1.23149e+01;	-8.44391e-01
-3.80005e+00;	4.53364e+01;	5.44994e-01;	-6.21466e-01
7.13910e-02;	2.09593e-01;	-7.26869e-01;	-1.23399e+00
1.19219e+00;	2.55702e-01;	4.44357e-01;	2.42693e+00
-6.37159e+00;	-3.26540e-01;	-3.42606e-01;	-3.21342e+00
1.06475e+00;	-1.92624e+00;	-2.81650e+00;	-1.61308e-01
1.10064e+00;	-3.11088e+00;	-3.78837e+00;	1.53979e+00
-1.58096e+00;	7.58073e+00;	-5.08087e-01;	2.09383e+00
-2.06260e+00;	1.11284e+00;	-1.92303e+00;	-9.78607e-01
-6.24624e+00;	7.83668e-01;	8.43244e-01;	-6.23961e-01
-1.51657e+00;	-9.70833e-02;	-7.93335e-01;	1.19360e+00
6.92488e-01;	1.33458e+00;	7.87293e-01;	2.66029e+00
3.21354e-01;	-8.98373e-02;	1.27203e+00;	-2.32641e+00
4.19965e-01;	2.72104e-01;	-7.48549e+00;	-1.58026e+00
7.11703e-01;	-1.16350e+00;	-4.61516e-01;	-2.39069e-01
-1.38574e-01;	-3.55480e+00;	-2.00320e+01;	-1.04649e+00
-4.03844e-02;	-2.80914e+00;	-9.89101e-01;	-2.01231e-01
4.66427e+00;	9.99967e-01;	5.69805e-01;	-1.43851e+00
-5.38796e+00;	-2.00114e+00;	1.17838e+00;	-4.44872e-01
1.08890e+00;	-7.30640e-01;	6.15353e-01;	-3.71220e+01
1.91179e-01;	5.42620e-01;	-1.23379e+00;	1.13738e+00
8.29786e-01;	4.41988e+00;	1.56277e+00;	-1.25845e+02
-1.25422e+02;	-4.23528e-01;	-1.00655e+00;	-3.08246e-01
1.47830e+00;	-1.23001e-01;	1.00510e+00;	7.05245e-01
6.21852e-01;	1.46245e+01;	1.32899e+00;	-1.41943e+00
2.55593e-01;	-8.73905e-01;	1.64033e+00;	-2.20599e+00
6.08497e-01;	3.95112e+00;	5.34970e-01;	2.66837e+00
3.03659e+00;	-3.24883e-01;	-3.28677e-01;	1.13021e+00
1.79338e+00;	1.67637e-01;	1.80674e+00;	-9.07998e-04
4.42836e-01;	3.02759e+00;	-2.87853e+00;	-5.00024e-01
1.90778e-01;	-7.95857e-01;	1.15814e+01;	6.91449e-01
1.95302e+00;	-7.74023e-01;	8.31719e+00;	-5.84957e+01
4.42722e-02;	7.67879e-02;	3.81749e+00;	7.44720e-01
-1.50503e+01;	-3.47276e-01;	-1.22476e+00;	4.98119e-01
-6.52395e-01;	9.16024e-01;	1.97653e+00;	1.41352e+00
7.26723e+00;	-3.08295e+00;	1.77535e+00;	1.27679e+00
-2.33072e+00;	9.13048e+00;	-4.77579e+00;	1.01676e+00
-2.56696e-01;	1.28303e+00;	2.35379e-01;	4.65152e-01
-1.23333e+00;	3.17977e-01;	1.26462e-01;	9.92462e-01
8.98460e+00;	-3.54564e-01;	4.32970e+00;	-6.62578e-02
-9.10072e-01;	-5.33888e-01;	-1.35680e-01;	-1.20991e+00
-2.31281e+01;	2.35441e+00;	-2.18456e-02;	-2.10896e-01
2.99987e-01;	5.31696e-02;	-1.79592e+00;	2.95115e+00
1.39840e+00;	3.99047e+00;	-1.01840e+01;	1.10869e+00
1.69699e-01;	-5.56503e-02;	-7.38318e-01;	1.10392e+01
-1.24527e+01;	1.63710e+00;	-1.64189e+00;	-1.54690e+00
8.11340e-01;	-2.13330e+00;	-1.57378e+00;	-2.78858e-01
9.07255e-01;	9.51403e-01;	6.55630e-01;	-3.72105e-01
4.33366e-01;	-5.02376e-01;	1.10688e+00;	-1.40253e+00
1.24625e+00;	-2.49651e-01;	2.64065e-01;	2.95630e+00
1.84289e+00;	-2.07369e+00;	-4.00977e+00;	3.33641e-01
9.36030e-02;	-7.92597e-01;	6.80338e-02;	3.34676e+00
-1.02620e+01;	6.12278e-01;	2.25200e+01;	-5.28267e-01
3.88026e-01;	-1.66770e+00;	5.55194e-01;	1.53185e+00
-7.90498e+00;	-1.32061e+00;	-4.86360e-01;	-1.69205e+00
3.03776e-01;	-1.85151e+00;	4.83009e+00;	2.69542e+00
1.20690e+00;	1.14619e+00;	-5.62837e-01;	-9.54960e-02
4.76132e-01;	-8.18546e-02;	-1.26690e+00;	-1.34048e-01
-8.07395e-01;	-1.96944e+00;	-4.45070e+00;	-3.17376e+00
3.70280e+00;	-3.63982e-01;	-4.63192e-01;	2.43314e+00
5.50227e-01;	1.72710e+00;	-2.59741e+00;	5.04725e+00
-6.41676e-01;	-4.02286e+00;	8.82400e-01;	-4.86699e-01
1.62999e+00;	3.39288e+01;	-3.16119e-01;	-5.99888e-03
-5.09525e-01;	5.28376e+00;	2.30989e+00;	-3.14237e+00
1.98468e+02;	-9.24369e+00;	3.57727e+00;	-8.05032e-01
1.31720e+00;	-5.77424e+00;	1.95909e+00;	-5.66362e-01
7.57862e+00;	-9.88832e-01;	-1.35021e+00;	1.08398e+00
-2.20404e+00;	-7.37992e-01;	-1.34253e+01;	1.40730e-02
-1.88101e+00;	-2.03884e+00;	6.94501e-02;	-1.76518e+00
-4.34074e-01;	-5.70441e-01;	-6.40335e-01;	1.17683e+01
-2.39426e+00;	-1.15662e+00;	-1.53681e+00;	-6.00743e-01
7.75930e-01;	-1.25953e-02;	-6.54005e-01;	-3.81017e+00
1.66481e+01;	1.60807e+00;	1.04258e+01;	-5.62888e-01
8.47118e-01;	2.24807e-01;	-5.88669e-01;	5.83335e-01
-1.75045e+01;	-1.61908e+00;	-2.85244e+00;	1.16148e+00
2.21975e-03;	-3.29313e+00;	4.16266e-01;	-7.81673e-01
-2.83323e+00;	-1.12755e+00;	-7.27680e-02;	-4.44941e-01
6.95615e-01;	-6.20193e+01;	-1.11972e+00;	2.22271e+01
1.15398e+00;	-1.61001e+00;	-1.14932e+02;	-1.11182e+01
-3.13479e-01;	-6.60808e-01;	-4.55518e+00;	-6.98479e-01
-9.39694e-01;	9.88440e+00;	-1.83987e+00;	6.88450e-02
1.00901e+00;	-1.26077e+00;	-2.62656e-01;	-8.24564e-01
6.54232e+00;	-1.58950e-02;	3.35120e+00;	8.40235e+00
2.42294e-01;	-1.76095e+00;	2.12244e+00;	-1.11245e+00
-6.50594e-03;	9.63078e-01;	-2.15741e-01;	1.96221e+00
2.91903e+02;	2.66802e+00;	-2.37896e-01;	4.41795e-01
-5.94018e+00;	-1.94506e+00;	6.67333e-01;	-1.19405e+00
7.48293e-01;	5.27823e+00;	4.83423e+00;	7.77488e-01
4.10076e-01;	-1.45014e+01;	-5.02384e-02;	4.98868e-01
-8.59186e+00;	1.69827e+00;	-1.20831e-01;	2.96312e-01
8.23216e-01;	9.29415e-01;	-2.93495e+00;	-6.23446e-01
-3.74996e-01;	2.69440e-01;	5.59471e-01;	1.43765e+00
-4.93356e-02;	-3.78065e+00;	1.18719e+00;	-2.81114e-01
-2.55618e+00;	3.87268e+00;	5.73035e-01;	-1.21542e+00
-5.58187e-01;	9.60168e-01;	4.14064e-01;	1.01185e+00
-1.36153e+00;	1.89645e+00;	3.07433e-01;	-1.04899e+00
7.19521e-01;	-1.11644e+00;	-2.68617e-01;	5.02426e+00
-1.23765e+00;	2.17834e-01;	-9.53663e-01;	-6.18233e+00
5.37826e-01;	-1.39509e+01;	-8.86127e+01;	4.41155e+00
4.67121e-01;	3.52111e-01;	-7.68800e-01;	-7.64256e-01
-1.21708e+01;	-4.18078e-01;	-4.84441e-01;	1.67926e+01
-3.49563e+00;	-1.10921e+00;	1.44412e+00;	-1.49471e+00
2.97231e-01;	-1.71303e+00;	8.75031e+00;	6.30204e-01
5.83805e-03;	1.72433e+00;	-8.82496e-01;	-1.74341e+00
-2.62206e+00;	-3.87950e+00;	-8.09234e-01;	1.55654e+01
-3.57271e+00;	-2.92396e+01;	-1.46861e-01;	6.43880e+00
-7.35602e-01;	2.19586e+00;	-1.13992e-01;	-3.93975e+00
2.59126e+00;	7.28228e-01;	-1.11908e+00;	-1.64872e+00
-4.58284e-01;	4.32106e+00;	-1.44785e+00;	7.59005e-01
4.35640e-01;	3.23928e+00;	-1.78279e+00;	1.11971e+01
-5.00332e-02;	-4.62370e-01;	3.43154e-01;	8.03964e-01
-1.13454e+00;	-9.94593e-01;	-2.07533e+00;	-2.07561e+00
2.67521e+00;	-6.44338e+00;	-3.10350e+01;	-1.39237e+01
-6.41367e-01;	-1.18448e+00;	5.44586e+00;	3.72438e+00
6.43862e+01;	-9.93006e-01;	-2.57308e-01;	-1.03523e+00
-5.67126e-01;	4.52650e-01;	-1.58418e-01;	3.12760e+00
1.31229e+00;	-2.48009e+00;	-2.74627e+00;	-1.28549e+00
-1.83784e+00;	-6.62247e+00;	1.32670e+01;	7.82133e-01
-1.97498e+01;	2.05916e-01;	-3.32369e-01;	-3.42394e-01
-1.95847e+00;	1.89591e-01;	3.33486e-01;	8.11554e-01
7.82957e-01;	3.02606e+00;	-4.10385e+00;	1.54212e-01
-9.39184e+00;	2.53577e+00;	-3.09351e-01;	-2.51046e+01
-3.02926e-01;	-3.99312e+00;	7.92783e-01;	7.96431e-01
1.13038e+00;	5.99845e-01;	-1.67376e+01;	-1.90787e-01
6.70744e-02;	1.74916e-01;	1.56190e+01;	-2.06984e-01
-1.40256e+00;	-1.17316e+00;	2.69021e+01;	8.10510e-02
-1.13230e+00;	-3.75794e+00;	6.04802e-01;	5.90843e-01
8.89494e-02;	-1.74718e+00;	1.40511e+00;	-3.24928e+00
-6.25707e+00;	9.47621e+00;	-7.28370e-01;	1.07633e+00
-8.55096e-01;	2.70945e+00;	-1.16748e-01;	3.48240e+00
5.19926e-02;	2.11702e+00;	2.72953e+00;	1.34847e+00
-9.93418e-01;	-2.20729e+00;	1.29122e+01;	5.61948e-01
5.43526e-01;	1.86895e+02;	2.26212e+01;	-2.13545e-01
-1.46341e+00;	5.32125e-01;	-1.87461e-01;	-1.46696e+00
