Uniform_N=1;	Uniform_N=2;	Uniform_N=10;	Uniform_N=100
7.44417e-01;	6.29379e-01;	5.75854e-01;	5.31182e-01
2.74394e-02;	4.22203e-01;	4.85540e-01;	5.04378e-01
7.89465e-01;	4.69400e-01;	5.72884e-01;	4.89532e-01
6.77475e-01;	4.45105e-01;	5.92410e-01;	4.93918e-01
8.33632e-01;	4.54154e-01;	5.57972e-01;	5.06220e-01
1.64541e-01;	7.10167e-01;	4.14215e-01;	4.78622e-01
9.18445e-01;	3.25384e-02;	4.10204e-01;	4.79932e-01
5.07584e-01;	6.92214e-01;	4.42713e-01;	4.70738e-01
3.12546e-02;	7.25702e-01;	3.57503e-01;	4.92302e-01
2.60173e-01;	7.25475e-01;	3.83010e-01;	5.06467e-01
8.24512e-01;	6.18456e-01;	5.30394e-01;	4.90221e-01
5.51304e-01;	6.82177e-02;	4.16481e-01;	5.26072e-01
3.18307e-01;	3.42958e-01;	4.79503e-01;	4.88896e-01
6.84410e-01;	2.82093e-01;	4.48845e-01;	4.58909e-01
8.42552e-01;	4.91028e-01;	5.33982e-01;	4.63072e-01
4.22204e-01;	3.40761e-01;	5.60650e-01;	4.93375e-01
6.68271e-01;	6.18054e-01;	3.48267e-01;	5.02185e-01
9.09842e-01;	5.12236e-01;	4.34006e-01;	5.21867e-01
8.16600e-01;	5.02078e-01;	5.96545e-01;	5.26188e-01
9.93109e-02;	4.82446e-01;	4.25717e-01;	4.78463e-01
3.32530e-01;	6.96475e-01;	3.51502e-01;	4.39915e-01
8.89003e-01;	2.57357e-01;	6.78841e-01;	4.64536e-01
8.60769e-01;	3.73335e-01;	7.31876e-01;	5.43562e-01
3.05607e-01;	4.11313e-01;	3.57291e-01;	4.79888e-01
7.22402e-03;	8.67055e-01;	5.80482e-01;	5.24630e-01
5.78453e-01;	4.48875e-01;	4.90804e-01;	5.07493e-01
1.52457e-02;	6.11972e-01;	3.38049e-01;	5.02818e-01
7.87481e-01;	7.65293e-01;	4.19401e-01;	4.39763e-01
5.26441e-01;	1.26624e-01;	5.32117e-01;	5.14721e-01
6.15360e-01;	4.25470e-01;	4.18904e-01;	4.90105e-01
2.13074e-02;	5.34321e-01;	5.50388e-01;	5.09414e-01
7.74609e-02;	4.81367e-01;	4.70755e-01;	4.86258e-01
8.14858e-01;	4.89057e-01;	4.24048e-01;	5.13881e-01
4.75342e-01;	7.08075e-01;	4.99524e-01;	4.78500e-01
5.06595e-01;	5.04819e-01;	5.25951e-01;	5.03057e-01
7.83056e-02;	2.68494e-01;	4.86060e-01;	5.49776e-01
9.55375e-02;	5.34592e-01;	5.48436e-01;	4.57658e-01
4.22237e-01;	2.34948e-01;	5.02432e-01;	5.24632e-01
9.87508e-01;	5.32234e-01;	4.92521e-01;	4.76302e-01
6.01091e-01;	1.81251e-01;	3.59519e-01;	4.87836e-01
1.02026e-02;	1.41055e-01;	5.31254e-01;	5.00143e-01
5.78469e-01;	6.54531e-01;	5.67927e-01;	4.57575e-01
8.75009e-01;	7.67691e-01;	5.44665e-01;	5.40415e-01
2.47370e-01;	5.94323e-01;	4.78892e-01;	5.06662e-01
7.50910e-01;	8.45225e-01;	7.11581e-01;	4.76113e-01
9.42838e-02;	3.77610e-01;	4.68195e-01;	5.41621e-01
6.34650e-01;	2.46225e-01;	5.56368e-01;	5.32219e-01
6.38202e-01;	3.09845e-01;	4.35485e-01;	5.65474e-01
5.60567e-01;	5.33495e-01;	5.11875e-01;	5.28395e-01
9.90020e-01;	7.84716e-01;	3.36403e-01;	5.10906e-01
3.29154e-01;	4.95454e-01;	4.62676e-01;	4.93187e-01
8.22262e-01;	3.50822e-01;	5.45173e-01;	4.95244e-01
2.28698e-01;	4.02488e-01;	5.00415e-01;	4.83523e-01
3.20735e-01;	5.39228e-01;	5.61615e-01;	5.23545e-01
7.96213e-01;	5.53754e-01;	5.62665e-01;	5.36567e-01
7.14101e-02;	4.42789e-01;	4.92600e-01;	5.17275e-01
3.37812e-01;	6.70717e-01;	3.78292e-01;	5.20188e-01
1.19069e-01;	3.28290e-01;	4.09519e-01;	4.53513e-01
9.25705e-01;	7.10944e-01;	5.96674e-01;	4.90185e-01
4.93859e-01;	1.88272e-01;	5.57073e-01;	5.16151e-01
1.04577e-02;	7.33144e-01;	3.45412e-01;	4.86190e-01
5.80759e-01;	6.86990e-01;	6.49028e-01;	5.07258e-01
4.56616e-02;	6.84245e-01;	2.98009e-01;	5.14834e-01
7.29966e-01;	6.07750e-01;	6.03876e-01;	4.81438e-01
4.29823e-01;	2.64854e-01;	5.65272e-01;	4.94876e-01
3.57253e-01;	6.88270e-01;	5.81324e-01;	5.03032e-01
8.57766e-01;	3.11054e-01;	5.21963e-01;	5.06245e-01
1.80089e-01;	3.57492e-01;	4.85854e-01;	5.05726e-01
2.75747e-01;	6.94403e-01;	5.71621e-01;	4.58065e-01
1.95969e-02;	2.21307e-01;	5.06653e-01;	5.20734e-01
1.40023e-01;	5.80142e-01;	4.84010e-01;	4.80479e-01
9.52897e-01;	5.27125e-01;	4.41650e-01;	5.13319e-01
9.07986e-01;	5.40113e-01;	4.18848e-01;	4.58413e-01
8.84112e-01;	5.41623e-01;	4.38363e-01;	5.02465e-01
4.21597e-01;	3.99196e-01;	4.28120e-01;	4.28758e-01
1.89874e-01;	6.43870e-01;	4.30938e-01;	4.81751e-01
2.70333e-01;	4.54875e-01;	6.11966e-01;	5.01894e-01
7.89056e-01;	6.51504e-01;	4.84233e-01;	5.00502e-01
8.04272e-01;	4.36403e-01;	4.91247e-01;	4.81127e-01
2.60105e-01;	7.29325e-01;	5.32992e-01;	5.02471e-01
3.69809e-01;	6.40437e-01;	4.63605e-01;	5.04602e-01
1.46975e-01;	4.41462e-01;	6.50142e-01;	4.98802e-01
2.34219e-01;	7.66961e-01;	3.89922e-01;	5.34401e-01
1.40016e-01;	5.19276e-01;	4.59889e-01;	4.50248e-01
2.48043e-01;	3.16777e-01;	4.79477e-01;	4.64323e-01
9.52890e-01;	6.61966e-01;	4.56594e-01;	4.52989e-01
9.00778e-01;	5.54289e-01;	6.50506e-01;	4.56639e-01
1.75796e-01;	5.05567e-01;	4.94165e-01;	5.13109e-01
7.06718e-01;	4.74673e-01;	3.97525e-01;	5.15368e-01
4.05926e-01;	6.56567e-01;	4.57569e-01;	5.25822e-01
5.45942e-01;	3.15137e-01;	5.19694e-01;	5.38279e-01
4.20382e-01;	7.17297e-01;	6.34863e-01;	5.33712e-01
9.31394e-01;	5.70900e-01;	3.89415e-01;	4.96774e-01
6.22033e-01;	5.17360e-01;	2.64683e-01;	5.21915e-01
7.05801e-01;	2.35160e-01;	4.72345e-01;	5.12074e-01
3.59938e-01;	2.39882e-01;	3.95099e-01;	5.34092e-01
4.90380e-01;	5.79432e-01;	5.28371e-01;	5.03372e-01
5.17646e-01;	7.53477e-01;	5.45673e-01;	4.85807e-01
7.58720e-02;	3.56589e-01;	6.88309e-01;	5.15581e-01
5.82810e-01;	6.75535e-01;	4.95619e-01;	5.31338e-01
3.57287e-02;	3.84482e-01;	4.49549e-01;	5.23157e-01
4.86632e-01;	7.12564e-01;	6.10881e-01;	5.37810e-01
5.25386e-03;	6.54822e-01;	3.69648e-01;	4.89065e-01
7.52282e-01;	6.58346e-02;	4.86863e-01;	5.22141e-01
1.26800e-01;	4.50934e-01;	4.55450e-01;	5.01977e-01
8.52578e-01;	5.70941e-01;	5.37682e-01;	4.86294e-01
6.94905e-01;	5.20851e-01;	3.48153e-01;	5.08891e-01
4.67441e-02;	4.01957e-01;	4.38716e-01;	5.36933e-01
8.13716e-01;	6.55678e-01;	4.89239e-01;	4.89649e-01
3.51249e-01;	6.04973e-01;	6.11707e-01;	4.94582e-01
2.46746e-02;	4.98835e-01;	5.86414e-01;	5.34562e-01
4.19798e-01;	6.04227e-01;	4.82144e-01;	4.94733e-01
4.95768e-01;	2.93243e-01;	6.15425e-01;	5.34326e-01
8.98104e-01;	2.56024e-01;	6.73341e-01;	5.84386e-01
4.89728e-01;	3.82622e-01;	3.62494e-01;	5.22217e-01
9.69684e-01;	3.10602e-01;	5.77052e-01;	5.40365e-01
8.01672e-01;	3.26965e-01;	4.75285e-01;	5.41032e-01
6.56580e-01;	4.73893e-01;	5.24290e-01;	5.12023e-01
8.23618e-01;	1.04000e-01;	5.69618e-01;	4.56392e-01
2.22213e-01;	7.11834e-01;	5.10781e-01;	5.26697e-01
1.74119e-01;	2.51348e-01;	6.50700e-01;	4.94979e-01
6.96107e-01;	4.25729e-01;	5.35090e-01;	5.02588e-01
2.62814e-01;	4.63700e-01;	5.41743e-01;	5.05785e-01
2.31038e-02;	9.35200e-01;	4.83431e-01;	5.43569e-01
9.86261e-01;	3.33353e-01;	4.64864e-01;	4.72291e-01
2.85479e-01;	5.33741e-01;	4.51270e-01;	5.11997e-01
7.12366e-01;	4.41135e-01;	5.79587e-01;	5.60533e-01
2.71663e-01;	7.22014e-01;	4.79436e-01;	5.17239e-01
5.34607e-01;	4.43693e-01;	4.23748e-01;	5.04300e-01
7.96489e-01;	2.87495e-01;	5.61567e-01;	5.66487e-01
3.57389e-01;	9.10238e-01;	4.08243e-01;	4.53626e-01
1.44589e-01;	6.67565e-01;	5.16374e-01;	4.82265e-01
4.59765e-01;	6.69931e-01;	4.73215e-01;	5.13372e-01
2.03022e-01;	3.84839e-01;	6.92075e-01;	5.00017e-01
4.89135e-01;	4.89038e-01;	5.17907e-01;	5.05488e-01
4.61306e-01;	5.83801e-01;	6.46499e-01;	5.11765e-01
1.80620e-02;	4.79794e-01;	5.90580e-01;	5.37487e-01
8.78940e-01;	6.96487e-01;	4.38606e-01;	4.26049e-01
8.42829e-01;	4.24539e-01;	4.57253e-01;	4.98931e-01
1.04502e-01;	2.80881e-01;	4.95930e-01;	4.89721e-01
2.94193e-01;	4.96814e-01;	6.86077e-01;	4.89248e-01
6.69825e-01;	7.17569e-01;	4.46798e-01;	4.52749e-01
8.48645e-01;	8.89429e-01;	4.60492e-01;	5.04597e-01
7.40547e-02;	6.06889e-01;	3.80382e-01;	5.15532e-01
6.94863e-01;	6.44739e-01;	2.61408e-01;	4.76864e-01
6.03436e-01;	6.47100e-01;	5.83761e-01;	5.38682e-01
5.54945e-01;	4.32971e-01;	4.52952e-01;	4.80131e-01
9.30572e-01;	4.86314e-01;	5.41751e-01;	5.09032e-01
8.39136e-01;	7.58187e-01;	7.24232e-01;	5.06631e-01
8.94746e-01;	2.92742e-01;	3.92187e-01;	5.55980e-01
1.78208e-01;	7.37480e-01;	6.17032e-01;	4.87599e-01
6.56437e-01;	1.95674e-01;	6.01361e-01;	4.63799e-01
8.62606e-01;	5.53398e-01;	4.16407e-01;	4.77775e-01
5.95656e-01;	5.90665e-01;	5.41095e-01;	4.83635e-01
2.57067e-01;	4.98889e-01;	5.94326e-01;	4.83625e-01
8.76397e-01;	6.34618e-01;	3.05268e-01;	4.85562e-01
9.35372e-01;	9.75728e-01;	4.69835e-01;	5.12923e-01
5.75958e-02;	3.03022e-01;	5.37521e-01;	4.86394e-01
1.35171e-01;	4.52382e-01;	3.96621e-01;	5.18236e-01
9.53901e-01;	5.06320e-01;	5.14168e-01;	4.75824e-01
8.70222e-01;	3.23314e-01;	4.09307e-01;	5.15139e-01
7.56715e-01;	2.40838e-01;	5.78809e-01;	5.03700e-01
2.71860e-01;	6.41853e-01;	3.06941e-01;	5.57055e-01
6.99886e-01;	9.12735e-01;	4.22282e-01;	5.11330e-01
6.35826e-01;	1.85268e-01;	4.91582e-01;	4.62171e-01
6.34388e-01;	6.77307e-01;	4.31459e-01;	4.74500e-01
8.89810e-01;	8.87259e-01;	4.42981e-01;	5.25140e-01
7.52731e-01;	3.86589e-01;	5.20579e-01;	5.17712e-01
6.14646e-01;	1.86306e-01;	4.81395e-01;	5.29423e-01
3.07299e-01;	1.72711e-01;	3.33033e-01;	4.21606e-01
3.30262e-01;	5.01698e-01;	6.62653e-01;	5.09968e-01
5.35293e-01;	4.98632e-01;	3.81870e-01;	4.78295e-01
9.37619e-01;	4.19172e-01;	5.58088e-01;	4.97051e-01
8.97162e-01;	7.21977e-01;	4.29203e-01;	4.94881e-01
7.20522e-01;	6.77582e-01;	4.11256e-01;	5.18725e-01
9.60038e-01;	7.58964e-01;	5.58247e-01;	4.31738e-01
2.24503e-01;	4.54928e-01;	5.23368e-01;	4.87550e-01
1.34510e-01;	5.41203e-01;	4.66911e-01;	4.84867e-01
9.29226e-02;	1.88448e-01;	5.00450e-01;	4.76720e-01
5.97545e-01;	6.25916e-01;	6.51991e-01;	5.37635e-01
7.53523e-01;	6.95482e-01;	6.06190e-01;	4.55106e-01
3.37331e-01;	6.99969e-01;	5.42607e-01;	4.73907e-01
7.63357e-01;	2.92048e-01;	5.92006e-01;	4.97276e-01
1.77153e-01;	2.83350e-01;	4.44085e-01;	5.17482e-01
3.26133e-01;	3.81017e-01;	5.62287e-01;	4.45940e-01
1.05418e-01;	1.38830e-01;	6.14855e-01;	5.44304e-01
8.21023e-01;	6.86307e-01;	5.17665e-01;	4.79403e-01
3.50142e-01;	8.73046e-01;	5.21742e-01;	5.47302e-01
8.88291e-01;	1.58494e-01;	5.33263e-01;	4.91681e-01
5.75960e-01;	5.30658e-01;	5.84148e-01;	4.93909e-01
1.45695e-01;	3.39786e-01;	3.46538e-01;	5.00890e-01
3.83050e-01;	1.86466e-01;	4.07528e-01;	5.12724e-01
9.80650e-01;	6.89647e-01;	5.15769e-01;	5.29612e-01
4.45204e-02;	7.82469e-01;	6.57669e-01;	4.77814e-01
7.31838e-03;	3.32407e-01;	4.21941e-01;	4.96560e-01
5.98010e-01;	2.30249e-01;	2.14724e-01;	4.70240e-01
1.34876e-01;	3.23993e-01;	6.09942e-01;	5.21218e-01
7.63640e-02;	2.50563e-01;	2.78949e-01;	5.06744e-01
4.74110e-01;	4.02546e-01;	5.01393e-01;	5.22396e-01
1.43266e-01;	7.07648e-02;	6.81016e-01;	4.59720e-01
8.86564e-01;	4.42917e-01;	5.45353e-01;	4.93006e-01
4.30288e-02;	6.63280e-01;	4.24985e-01;	5.02395e-01
4.24741e-01;	6.68249e-01;	5.80366e-01;	5.16443e-01
2.34231e-01;	6.10508e-01;	6.97524e-01;	5.10869e-01
7.67741e-01;	3.16016e-01;	6.62010e-01;	5.02805e-01
6.63834e-01;	2.06918e-01;	5.57341e-01;	4.78595e-01
6.99161e-01;	5.00399e-01;	4.58336e-01;	4.89842e-01
9.96124e-01;	3.16553e-01;	5.72119e-01;	4.85142e-01
7.60878e-01;	3.84080e-01;	4.55859e-01;	5.24891e-01
6.76078e-01;	3.13461e-01;	4.47270e-01;	4.43846e-01
8.89015e-03;	3.64173e-01;	5.73358e-01;	5.01488e-01
7.46901e-02;	4.59300e-01;	6.51832e-01;	4.47537e-01
6.84987e-01;	5.40554e-01;	6.47557e-01;	5.45068e-01
4.84263e-01;	6.63188e-01;	3.53698e-01;	5.41721e-01
7.45145e-01;	7.64315e-01;	6.09825e-01;	4.95629e-01
3.41857e-01;	8.66720e-01;	4.73688e-01;	5.39606e-01
9.42419e-01;	5.33623e-01;	5.27376e-01;	5.31434e-01
5.49684e-01;	7.38074e-01;	5.80408e-01;	4.94943e-01
2.62211e-01;	4.44515e-01;	3.56912e-01;	5.23709e-01
3.57222e-01;	4.81020e-01;	3.98269e-01;	4.63855e-01
2.38223e-01;	4.25223e-01;	4.57842e-01;	4.59742e-01
5.97914e-01;	7.76459e-02;	6.25614e-01;	5.67820e-01
9.70518e-01;	4.78822e-01;	6.08522e-01;	4.82797e-01
2.71618e-01;	7.34303e-01;	6.75515e-01;	4.85383e-01
2.04525e-01;	5.54996e-01;	5.31370e-01;	4.88258e-01
3.82463e-01;	5.29661e-01;	3.01673e-01;	5.39325e-01
4.51647e-01;	1.93453e-01;	3.57945e-01;	5.38633e-01
6.19486e-02;	2.38318e-01;	6.54507e-01;	5.01925e-01
3.88622e-01;	1.62545e-01;	4.97657e-01;	4.92442e-01
9.06498e-01;	7.73131e-01;	5.70709e-01;	4.61546e-01
5.14966e-01;	3.72798e-01;	4.22980e-01;	5.19502e-01
3.22118e-01;	4.98864e-01;	5.22963e-01;	4.88542e-01
5.20074e-01;	7.78781e-01;	6.72250e-01;	4.83993e-01
5.47831e-01;	4.27965e-01;	5.26673e-01;	4.89707e-01
7.68046e-01;	8.98894e-01;	4.73580e-01;	5.08398e-01
2.27048e-01;	4.93854e-01;	4.79811e-01;	4.75688e-01
2.39802e-01;	8.28034e-01;	6.53305e-01;	4.83418e-01
5.51203e-01;	5.48183e-01;	5.56694e-01;	4.51631e-01
8.91830e-01;	3.76294e-01;	6.20286e-01;	5.38111e-01
1.28025e-01;	3.58464e-01;	6.25099e-01;	4.84408e-01
9.01793e-02;	2.70198e-01;	4.10561e-01;	5.44569e-01
6.60609e-01;	3.06537e-01;	5.22639e-01;	5.35463e-01
8.24583e-01;	4.94090e-01;	5.16261e-01;	5.22580e-01
8.89303e-01;	6.52267e-01;	6.02656e-01;	4.72728e-01
2.22710e-01;	8.02907e-01;	4.33685e-01;	5.20244e-01
2.96256e-01;	4.86735e-01;	4.93556e-01;	5.00994e-01
7.99817e-01;	5.26130e-01;	5.49966e-01;	5.35888e-01
3.68058e-01;	4.79777e-01;	3.46857e-01;	5.02920e-01
3.28777e-01;	4.45919e-01;	4.63829e-01;	4.89222e-01
3.87658e-01;	4.62591e-01;	6.94189e-01;	4.86016e-01
3.92922e-01;	6.84028e-01;	5.42739e-01;	4.58317e-01
1.71335e-01;	5.23414e-01;	5.47609e-01;	5.08051e-01
2.44837e-01;	6.14819e-01;	4.72288e-01;	4.78658e-01
7.27069e-01;	8.05610e-01;	6.65032e-01;	5.56076e-01
5.56820e-02;	2.92838e-01;	4.62112e-01;	5.09661e-01
2.62013e-01;	4.39690e-01;	6.26831e-01;	5.43076e-01
6.88637e-01;	4.92274e-01;	4.45920e-01;	4.85878e-01
1.95380e-01;	3.55975e-01;	5.93516e-01;	4.72881e-01
1.09874e-01;	7.95956e-01;	4.26013e-01;	5.19224e-01
3.67504e-01;	3.66245e-01;	4.72184e-01;	4.63502e-01
9.65697e-01;	1.18624e-01;	5.05271e-01;	4.86962e-01
3.43950e-01;	5.36080e-01;	4.99823e-01;	4.79605e-01
7.89764e-01;	8.16389e-01;	5.76245e-01;	4.67348e-01
1.74853e-01;	4.77499e-01;	5.44278e-01;	4.43358e-01
2.20236e-01;	2.08007e-01;	5.95627e-01;	4.95335e-01
2.17604e-01;	5.87655e-01;	6.57696e-01;	4.64615e-01
3.37338e-02;	3.70797e-01;	5.75445e-01;	5.15602e-01
6.48060e-01;	2.85933e-01;	4.93936e-01;	4.81648e-01
2.25886e-02;	8.72748e-01;	3.93109e-01;	5.13611e-01
8.21831e-01;	1.67787e-01;	4.01263e-01;	4.79849e-01
5.99047e-01;	8.77963e-01;	5.26041e-01;	4.84692e-01
6.20242e-01;	5.77590e-01;	6.16004e-01;	5.47642e-01
5.73261e-01;	3.90860e-01;	5.60029e-01;	5.00333e-01
8.35614e-01;	4.27670e-01;	5.01617e-01;	5.25329e-01
3.88508e-01;	4.14488e-01;	4.81329e-01;	5.26382e-01
2.06180e-01;	5.45176e-01;	5.32555e-01;	5.63099e-01
5.05306e-01;	6.25361e-01;	5.30684e-01;	4.56845e-01
8.33421e-01;	5.90351e-01;	4.67460e-01;	5.13363e-01
2.17597e-01;	3.99892e-01;	5.38642e-01;	4.76011e-01
1.29800e-01;	5.78306e-01;	6.35768e-01;	5.13797e-01
7.81385e-01;	5.08324e-01;	4.38021e-01;	4.87378e-01
9.07729e-01;	5.97003e-01;	4.95788e-01;	4.78842e-01
6.05717e-01;	7.55672e-01;	4.56307e-01;	4.76243e-01
3.15112e-01;	7.13874e-01;	5.11286e-01;	4.91412e-01
2.65529e-01;	5.08126e-01;	4.92991e-01;	5.29447e-01
8.97619e-01;	2.50023e-01;	5.22188e-01;	5.27108e-01
4.42000e-01;	3.55716e-01;	4.65844e-01;	4.53254e-01
6.56377e-02;	5.53434e-01;	5.75939e-01;	5.14792e-01
6.14303e-01;	1.39027e-01;	4.54251e-01;	5.15857e-01
8.69114e-01;	2.77375e-01;	5.34099e-01;	5.16923e-01
8.57413e-01;	6.08501e-01;	4.67111e-01;	4.99272e-01
8.42742e-01;	3.19639e-01;	3.56513e-01;	4.69864e-01
7.46281e-01;	8.43893e-01;	5.91001e-01;	5.10894e-01
7.17011e-01;	8.95776e-01;	3.40107e-01;	5.49753e-01
5.39631e-01;	6.87169e-01;	5.68090e-01;	4.88104e-01
5.02579e-01;	6.38579e-01;	6.53118e-01;	4.79822e-01
5.36898e-01;	5.42279e-01;	5.23560e-01;	4.90724e-01
1.43126e-01;	4.67500e-01;	3.47355e-01;	5.11525e-01
6.70601e-01;	7.16635e-01;	3.96218e-01;	5.33552e-01
2.88451e-01;	2.74913e-01;	4.03878e-01;	4.39540e-01
9.28905e-01;	4.08318e-01;	4.64568e-01;	4.93437e-01
4.07701e-01;	6.21247e-01;	4.88153e-01;	5.00859e-01
1.70356e-01;	6.64734e-01;	4.60738e-01;	4.87357e-01
7.92810e-01;	2.75421e-01;	5.16493e-01;	5.45594e-01
3.83739e-01;	2.09433e-01;	4.80827e-01;	5.11753e-01
4.63779e-01;	8.23855e-01;	5.44198e-01;	4.87282e-01
9.22150e-01;	3.56893e-01;	3.44065e-01;	5.18990e-01
3.62225e-01;	3.44718e-01;	4.63843e-01;	4.78348e-01
7.19661e-01;	5.43941e-01;	6.16596e-01;	5.07813e-01
9.01690e-01;	1.15997e-01;	6.18242e-01;	5.30562e-01
9.67448e-01;	5.93247e-01;	5.65721e-01;	4.62260e-01
3.49501e-01;	5.22679e-01;	4.49737e-01;	4.35588e-01
7.37995e-01;	3.71787e-01;	5.91019e-01;	5.04063e-01
8.04561e-01;	5.18553e-01;	3.61830e-01;	5.01958e-01
5.34857e-01;	5.08329e-01;	4.78605e-01;	5.23685e-01
5.18559e-01;	7.82371e-01;	4.19134e-01;	4.65717e-01
6.35120e-01;	7.08908e-01;	5.95032e-01;	5.58551e-01
6.16466e-01;	1.21551e-01;	5.34686e-01;	5.41268e-01
3.51296e-01;	3.53908e-01;	3.70258e-01;	5.07967e-01
5.47304e-01;	6.33361e-01;	4.84256e-01;	5.17746e-01
6.97195e-01;	1.85842e-01;	5.19036e-01;	5.41356e-01
6.42057e-01;	4.16456e-01;	4.84695e-01;	5.68951e-01
5.29229e-01;	6.44875e-01;	5.60058e-01;	4.72114e-01
6.87761e-01;	4.98746e-01;	6.21029e-01;	4.87895e-01
9.95162e-01;	3.51052e-01;	3.56602e-01;	4.58032e-01
2.38435e-01;	5.44758e-01;	5.23033e-01;	5.16794e-01
8.89665e-01;	4.88847e-01;	5.77925e-01;	4.69737e-01
4.36433e-01;	5.23665e-01;	4.03653e-01;	5.58725e-01
2.14125e-01;	6.87853e-01;	5.28819e-01;	5.05001e-01
2.53544e-01;	5.18173e-01;	6.40102e-01;	5.07350e-01
7.32096e-01;	3.87022e-01;	3.14798e-01;	5.31352e-01
7.14859e-01;	2.43985e-01;	6.20995e-01;	4.83922e-01
9.94498e-01;	4.31703e-01;	3.98548e-01;	4.72687e-01
1.56245e-01;	5.12992e-01;	5.65286e-01;	5.13275e-01
5.71034e-01;	8.74287e-01;	5.45919e-01;	5.07972e-01
2.03373e-01;	5.59669e-01;	3.76314e-01;	5.05479e-01
5.19523e-01;	6.05666e-01;	5.96030e-01;	4.98852e-01
6.55913e-01;	6.35129e-01;	5.05504e-01;	5.41461e-01
4.02109e-01;	6.50344e-01;	5.03425e-01;	4.39551e-01
7.21371e-01;	2.68810e-01;	6.18702e-01;	4.82503e-01
9.98214e-01;	4.82135e-01;	5.21947e-01;	4.93934e-01
7.07046e-01;	8.62787e-01;	4.79777e-01;	5.30084e-01
7.22768e-01;	4.93153e-01;	5.36022e-01;	5.14658e-01
9.85092e-01;	7.63763e-01;	5.85004e-01;	4.62598e-01
2.64074e-01;	2.36966e-01;	5.58432e-01;	5.01376e-01
6.38989e-01;	6.57440e-01;	5.62985e-01;	4.73105e-01
3.03687e-01;	4.56047e-01;	6.24166e-01;	4.73837e-01
7.47799e-01;	2.95877e-01;	5.26969e-01;	5.25177e-01
1.93994e-01;	7.59207e-01;	4.92578e-01;	5.20676e-01
9.63159e-01;	6.35516e-01;	5.12223e-01;	5.07900e-01
9.83590e-01;	4.07849e-01;	4.65289e-01;	5.09234e-01
7.54957e-01;	5.93512e-01;	5.29455e-01;	5.26514e-01
9.60583e-01;	3.49122e-01;	5.92974e-01;	4.93391e-01
1.29499e-01;	5.44807e-01;	7.12234e-01;	5.06423e-01
3.44951e-01;	2.21029e-01;	6.13827e-01;	5.22765e-01
6.14761e-01;	3.69909e-01;	4.48748e-01;	5.01307e-01
3.33232e-01;	3.75288e-01;	5.92605e-01;	4.79404e-01
2.88577e-01;	6.10735e-01;	5.67785e-01;	5.14980e-01
7.30096e-01;	7.48742e-01;	5.26145e-01;	5.42407e-01
5.47382e-01;	3.71441e-01;	4.59916e-01;	5.05290e-01
6.30599e-02;	4.26933e-01;	4.98407e-01;	4.51453e-01
8.42685e-01;	3.15258e-01;	4.04106e-01;	4.96313e-01
7.91661e-01;	1.22313e-01;	6.54624e-01;	4.61457e-01
9.58282e-01;	7.68605e-01;	6.30760e-01;	4.95613e-01
7.05408e-01;	2.11209e-01;	4.08713e-01;	5.22160e-01
3.34191e-01;	7.39887e-01;	6.12233e-01;	5.11593e-01
6.59744e-01;	8.73758e-01;	6.54103e-01;	5.11862e-01
2.74561e-01;	7.45030e-01;	5.56680e-01;	4.95424e-01
5.87796e-01;	5.90655e-01;	3.77107e-01;	5.23622e-01
8.36707e-01;	3.26001e-01;	5.82627e-01;	4.58020e-01
2.78180e-01;	5.33035e-01;	4.66319e-01;	4.95489e-01
8.49809e-01;	6.44619e-01;	4.02941e-01;	5.29076e-01
7.14667e-01;	4.79535e-01;	5.79676e-01;	5.51835e-01
5.17580e-01;	5.50055e-01;	6.83601e-01;	5.26466e-01
8.48022e-01;	3.19325e-01;	5.54982e-01;	5.34315e-01
8.12479e-01;	2.31963e-01;	4.02633e-01;	4.74696e-01
5.62390e-01;	1.27793e-01;	4.49632e-01;	4.86081e-01
1.80735e-01;	5.35265e-01;	7.24096e-01;	4.96839e-01
3.57944e-01;	5.54533e-01;	3.59157e-01;	5.12575e-01
3.04134e-01;	4.32172e-01;	4.32384e-01;	4.99246e-01
4.64673e-01;	4.89074e-01;	4.28658e-01;	4.98502e-01
3.47647e-01;	6.69492e-01;	5.43984e-01;	4.68027e-01
5.25210e-01;	7.52743e-01;	5.62029e-01;	5.13826e-01
8.94710e-01;	4.56460e-01;	5.02912e-01;	5.22795e-01
7.82035e-01;	3.28238e-01;	5.00365e-01;	5.15773e-01
4.80798e-01;	7.03490e-01;	6.37716e-01;	4.83270e-01
1.69920e-01;	3.21406e-01;	4.44230e-01;	5.29077e-01
3.08436e-01;	2.90156e-01;	5.14995e-01;	5.06103e-01
6.07418e-01;	4.70101e-01;	3.32930e-01;	5.59703e-01
2.06350e-01;	5.83708e-01;	5.64433e-01;	4.67107e-01
5.83943e-02;	3.50915e-01;	5.76989e-01;	4.86729e-01
6.51339e-01;	6.08320e-01;	4.87765e-01;	5.09087e-01
3.58226e-01;	1.83412e-01;	4.42466e-01;	4.75974e-01
4.78172e-01;	6.36771e-01;	4.42951e-01;	5.10366e-01
9.44014e-01;	5.33781e-01;	4.43959e-01;	5.21306e-01
7.73294e-01;	4.66858e-01;	3.97616e-01;	5.14812e-01
3.73768e-01;	2.53407e-01;	5.35988e-01;	5.01815e-01
3.89224e-01;	5.62896e-01;	5.74175e-01;	5.46690e-01
